date,price,market_cap,total_volume
2025-09-03,851.6937445280856,118533105628.61053,1322521810.3871567
2025-09-04,855.1110256828161,119019289721.41235,859226298.816796
2025-09-05,843.6735934362805,117468538515.54077,916745033.758285
2025-09-06,849.7184902459278,118277372904.95659,987362929.2356554
2025-09-07,861.6639369838142,120001345335.90672,841058634.1628499
2025-09-08,881.3845363246559,122834289041.01732,923155920.7210786
2025-09-09,878.2339242329539,122234712958.68347,1204256444.2143743
2025-09-10,879.833817211316,122413962295.55894,1062899360.6770087
2025-09-11,893.578793274879,124408078560.3618,1801977169.8109913
2025-09-12,902.876846974473,125610829851.88258,1258971255.576734
2025-09-13,925.1660418381477,128802515865.21457,1589605226.0339465
2025-09-14,933.8971704994946,129905114546.37772,1640112370.864308
2025-09-15,926.8412817390542,128929854315.27986,1263377077.0891886
